ROR ID	Label
00engpz63	جامعة الشارقة
00engpz63	UOS
00engpz63	Sharjah University
03eqd4a41	National Institute of Chemical Physics and Biophysics
03eqd4a41	KBFI
03eqd4a41	NICPB
03eqd4a41	Keemilise ja Bioloogilise Füüsika Instituut
05aevyc10	Okayama University of Science
05aevyc10	岡山理科大学
05aevyc10	Okayama rika daigaku
00a0n9e72	University of Limerick
00a0n9e72	Ollscoil Luimnigh
00a0n9e72	UL
0574der91	Guangdong University of Education
0574der91	广东第二师范学院
0574der91	Guangdong Education Institute
0574der91	Guangdong Institute of Education
00yp6m473	Udmurt State University
00yp6m473	Удмуртский государственный университет
02r0e4r58	Jülich Aachen Research Alliance
02r0e4r58	JARA
014v1mr15	Hangzhou Normal University
014v1mr15	杭州师范大学
014v1mr15	Hángzhōu Shīfàn Dàxué
05by5hm18	California State Polytechnic University
05by5hm18	Universidad Estatal Politécnica de California, Pomona
05by5hm18	Université d'État polytechnique de californie à pomona
05by5hm18	CPP
05by5hm18	Cal Poly
05by5hm18	Cal Poly Pomona
00n8ttd98	Institute of Atmospheric Sciences and Climate
00n8ttd98	Istituto di Scienze dell'Atmosfera e del Clima
00n8ttd98	CNR-ISAC
03sd3t490	Anyang Institute of Technology
03sd3t490	安阳工学院
03sd3t490	AYIT
05prjmm12	Moscow University for the Humanities
05prjmm12	Московский гуманитарный университет
05prjmm12	MosGU
05prjmm12	МосГУ
02k7v4d05	University of Bern
02k7v4d05	Università di Berna
02k7v4d05	Universität Bern
02k7v4d05	Université de Berne
02k7v4d05	UB
00xgvev73	Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán
00xgvev73	National Institute of Medical Sciences and Nutrition Salvador Zubirán
00xgvev73	INCMNSZ
00xgvev73	Instituto Nacional de Ciencias Médicas y Nutrición
00tmb7y09	Laboratoire de Chimie Théorique
00tmb7y09	LCT
047g7f905	UGC DAE Consortium for Scientific Research
035aej353	Lorain County Community College
035aej353	LCCC
03acrzv41	North China University of Water Resources and Electric Power
03acrzv41	华北水利水电大学
03acrzv41	NCWU
03acrzv41	North China University of Water Conservancy and Electric Power
00ff4bt20	Arcadia University
00ff4bt20	Beaver College
01jdpyv68	Saarland University
01jdpyv68	Universität des Saarlandes
0034eez47	Utkal University
0034eez47	उत्कल विश्वविद्यालय
01mk1hj86	Paul Drude Institute for Solid State Electronics
01mk1hj86	Paul Drude Institut für Festkörperelektronik
01mk1hj86	PDI
00df5yc52	Beijing University of Chemical Technology
00df5yc52	北京化工大学
00df5yc52	BUCT
00df5yc52	Běijīng Huàgōng Dàxué
00vf17b40	Ethnographic Museum
00vf17b40	EMZ
00vf17b40	Etnografski muzej
00vf17b40	Etnografski muzej Zagreb
00vf17b40	Zagreb Ethnographic Museum
01gyxrk03	Université de Picardie Jules Verne
01gyxrk03	Universitat de Picardia
01gyxrk03	University of Picardie Jules Verne
01gyxrk03	UPJV
01dcw5w74	Chongqing Normal University
01dcw5w74	重庆师范大学
01dcw5w74	CNU
044n25186	Chernivtsi National University
044n25186	Uniwersytet w Czerniowcach
044n25186	Черновицкий национальный университет имени Юрия Федьковича
044n25186	Чернівецький національний університет імені Юрія Федьковича
044n25186	Chernivtsi University
044n25186	Yuriy Fedkovych Chernivtsi National University
01wck0s05	Hangzhou City University
00vk7w211	North Ossetian State University
00vk7w211	Северо-Осетинский государственный университет имени К. Л. Хетагурова
00vk7w211	NOSU
056s65p46	Universidade Federal de Ouro Preto
056s65p46	Federal University of Ouro Preto
056s65p46	UFOP
04gh4er46	Shenzhen Institutes of Advanced Technology
04gh4er46	中国科学院深圳先进技术研究院
04gh4er46	SIAT
03f0f6041	University of Technology Sydney
03f0f6041	UTS
0580rm578	Polytechnic University of Queretaro
0580rm578	Universidad Politécnica de Querétaro
0580rm578	UPQ
01c74sd89	STMicroelectronics (France)
01c74sd89	ST
01s57k749	Singapore University of Social Sciences
01s57k749	新加坡社科大学
01s57k749	SUSS
01s57k749	SIM University
01s57k749	சிங்கப்பூர் சமூக அறிவியல் பல்கலைக்கழகம்
01ktqem13	Centro Científico Tecnológico - Nordeste
01ktqem13	CONICET-NORDESTE
01ktqem13	Centro Científico Tecnológico del Consejo Nacional de Investigaciones Científicas y Técnicas
03w5sq511	Indian Institute of Technology Kharagpur
03w5sq511	भारतीय तंत्रज्ञान संस्था, खड्गपूर
03w5sq511	भारतीय प्रौद्योगिकी संस्थान खड़गपुर
03w5sq511	ভারতীয় প্রৌদ্যোগিকী সংস্থান, খড়গপুর
03w5sq511	இந்திய தொழில்நுட்பக் கழகம் கரக்பூர்
03w5sq511	ഇന്ത്യൻ ഇൻസ്റ്റിറ്റ്യൂട്ട് ഓഫ് ടെക്നോളജി ഖരഗ്‌പൂർ
03w5sq511	IIT KGP
03w5sq511	IIT Kharagpur
01jpzd518	National Center for High-Performance Computing
01jpzd518	國家高速網路與計算中心
01jpzd518	NCHC
01nzkaw91	Research Centre Inria Sophia Antipolis - Méditerranée
01nzkaw91	Inria Sophia Antipolis - Méditerranée
019ts0j55	California State University, Bakersfield
019ts0j55	Université d'État de californie à bakersfield
019ts0j55	CSUB
019ts0j55	CSU Bakersfield
04rb38388	Institute of Metallurgy
04rb38388	Институт металлургии УрО РАН
04rb38388	IMET
04rb38388	Federal State Institution of Science Institute of Metallurgy
04rb38388	Federal State Institution of Science Institute of Metallurgy, Ural Branch of the Russian Academy of Sciences
03c59nw07	Institute of Physics
03c59nw07	Institut za fiziku
0488cct49	Orlando Health
02akpm128	Universidad Católica del Norte
02akpm128	Catholic University of the North
02akpm128	UCN
03mzbmf11	Institute for Physics of Microstructures
03mzbmf11	Федеральное государственное бюджетное учреждение науки Институт физики микроструктур Российской академии наук
03mzbmf11	IPM RAS
03mzbmf11	Federal State Institution of Science Institute of Microstructure Physics, Russian Academy of Sciences
05qbwsp96	Tyumen State Medical University
05qbwsp96	Тюменский государственный медицинский университет
02315by94	Xuzhou University of Technology
02315by94	徐州工程学院
02315by94	XZIT
02315by94	Xuzhou Institute of Technology
03r9qc142	UCL Biomedical Research Centre
03r9qc142	NIHR Biomedical Research Centre at University College London Hospitals NHS Foundation Trust and University College London
04er32z07	Rockefeller University Press
04er32z07	RUP
0055d0g64	United States Air Force Academy
0055d0g64	Academia de la Fuerza Aérea de los Estados Unidos
0055d0g64	USAFA
0055d0g64	Air Force Academy
05sqf9v67	Safran (France)
04hw9c755	NutriNeuro
04hw9c755	Laboratoire de Nutrition et Neurobiologie Intégrée
01cmnjq37	Centre Léon Bérard
01cmnjq37	CLB
01cmnjq37	centre de lutte contre le cancer Léon-Bérard
055yf1005	Nagoya Institute of Technology
055yf1005	名古屋工業大学
055yf1005	Nagoya College of Technology
055yf1005	Nagoya Higher Technical School
055yf1005	Nagoya Kōgyō Daigaku
055yf1005	Nagoya University Corporation Nagoya Institute of Technology
055yf1005	Nitech
02rx3b187	Université Grenoble Alpes
02rx3b187	Grenoble Alpes University
02rx3b187	UGA
05n0wgt02	King Faisal Specialist Hospital & Research Centre
05n0wgt02	مستشفى الملك فيصل التخصصي
05n0wgt02	KFSHRC
0387prb75	FIZ Karlsruhe – Leibniz Institute for Information Infrastructure
0387prb75	FIZ Karlsruhe - Leibniz-Institut für Informationsinfrastruktur
0387prb75	Fachinformationszentrum Karlsruhe
050rg6t21	Prokhorov General Physics Institute
050rg6t21	Федеральное государственное бюджетное учреждение науки Институт общей физики им. А.М. Прохорова Российской академии наук
050rg6t21	GPI RAS
050rg6t21	Federal State Institution of Science General Physics Institute named after AM Prokhorov, Russian Academy of Sciences
050rg6t21	General Physics Institute named after AM Prokhorov, Russian Academy of Sciences
00xqebk56	West Los Angeles College
00xqebk56	WLAC
00xqebk56	West L.A. College
01e7v7w47	University of Calcutta
01e7v7w47	Université de calcutta
01e7v7w47	कोलकाता विश्वविद्यालय
01e7v7w47	কলকাতা বিশ্ববিদ্যালয়
01e7v7w47	ਕੋਲਕਾਤਾ ਯੂਨੀਵਰਸਿਟੀ
01e7v7w47	கொல்கத்தா பல்கலைக்கழகம்
01e7v7w47	ಕಲ್ಕತ್ತ ವಿಶ್ವವಿದ್ಯಾಲಯ
01e7v7w47	കൊൽക്കത്ത സർവ്വകലാശാല
01e7v7w47	CU
04k99et05	Syngene International (India)
02f0cra24	Geological Institute
02f0cra24	ГЕОЛОГИЧЕСКИЙ ИНСТИТУТ
02f0cra24	GIN
02f0cra24	Federal State Institution of Science Geological Institute of the Russian Academy of Sciences
058rvd314	Institut de Physique Théorique
058rvd314	IPhT
02vv5y108	Istituto Nazionale di Fisica Nucleare, Sezione di Firenze
02vv5y108	National Institute for Nuclear Physics, Florence Division
02vv5y108	INFN-FI
02vv5y108	INFN Firenze
02vv5y108	INFN Florence
02vv5y108	INFN Florence Division
02vv5y108	INFN Sezione di Firenze
05v8v7d33	Yangtze Normal University
05v8v7d33	长江师范学院
05v8v7d33	Changjiang Normal University
05v8v7d33	Fuling County Rural Normal School
01rw3qm79	Hanoi University of Mining and Geology
01rw3qm79	Trường Đại học Mỏ - Địa chất
01rw3qm79	HUMG
01rw3qm79	Trường Đại học Mỏ - Địa chất Hà Nội
00s9dpb54	Myongji University
00s9dpb54	명지대학교
04ap5x931	Division of Physics
04ap5x931	NSF PHY
03n7a5z57	Huainan Normal University
03n7a5z57	淮南师范学院
03n7a5z57	Huainan Teachers College
00bxsm637	MTU Aero Engines (Germany)
00bxsm637	MTU München
04fa64g55	Hang Seng University of Hong Kong
04fa64g55	香港恒生大學
04fa64g55	HSUHK
04fa64g55	Hang Seng Management College
04fa64g55	恒生管理學院
03v8tnc06	Institute of High Energy Physics
03v8tnc06	中国科学院高能物理研究所
03v8tnc06	IHEP
01w4yqf75	Marqués de Valdecilla University Hospital
01w4yqf75	Hospital Universitario Marqués de Valdecilla
01w4yqf75	HUMV
01w4yqf75	Valdecilla 
01xtjs520	Institut Laue-Langevin
01xtjs520	ILL
00y0xnp53	Warsaw University of Technology
00y0xnp53	Politechnika Warszawska
00y0xnp53	WUT
02tbr6331	Fraunhofer Institute for Telecommunications, Heinrich Hertz Institute
02tbr6331	Fraunhofer-Institut für Nachrichtentechnik, Heinrich-Hertz-Institut
02tbr6331	HHI
02tbr6331	Fraunhofer HHI
0416g8z79	Laboratoire Collisions Agrégats Réactivité
0416g8z79	LCAR
03frj4r98	Japan Advanced Institute of Science and Technology
03frj4r98	北陸先端科学技術大学院大学
03frj4r98	JAIST
03frj4r98	Hokuriku Sentan Kagaku Gijutsu Daigakuin Daigaku
049kkt456	Institut du Thorax
02p179j44	College of Staten Island
02p179j44	CSI
051sx6d27	Dublin Institute For Advanced Studies
051sx6d27	Institiúid Ard-Léinn Bhaile Átha Cliath
051sx6d27	DIAS
01f7bcy98	Heidelberg Institute for Theoretical Studies
01f7bcy98	Heidelberger Institut für Theoretische Studien
01f7bcy98	HITS
043071f54	University of Roehampton
043sbvg03	Eastern Hepatobiliary Surgery Hospital
043sbvg03	东方肝胆外科医院
043sbvg03	Third Affiliated Hospital, Second Military Medical University
00gtcbp88	Universidade de Pernambuco
00gtcbp88	University of Pernambuco
00gtcbp88	UPE
048b6qs33	Kilis 7 Aralık University
048b6qs33	Kilis 7 Aralık Üniversitesi
048b6qs33	KIYU
00x69rs40	Marche Polytechnic University
00x69rs40	Università Politecnica delle Marche
00x69rs40	Université polytechnique des marches
01ayc5b57	German Research Centre for Artificial Intelligence
01ayc5b57	Deutsches Forschungszentrum für Künstliche Intelligenz
01ayc5b57	DFKI
05n911h24	Technical University of Darmstadt
05n911h24	Technische Universität Darmstadt
05n911h24	TU Darmstadt
05ynxx418	Linköping University
05ynxx418	Linköpingin Yliopisto
05ynxx418	Linköpings Universitet
05ynxx418	LiU
05vz9rv92	Campus Compact
04enz2k98	Chengdu Normal University
04enz2k98	CDNU
04enz2k98	Sichuan College of Education
00waaqh38	Vietnam National University Ho Chi Minh City
00waaqh38	Đại học Quốc gia Thành phố Hồ Chí Minh
00waaqh38	VNUHCM
00waaqh38	Viet Nam National University HCMC
00waaqh38	Viet Nam National University Ho Chi Minh City
059cjpv64	Second Affiliated Hospital of Zhejiang University
059cjpv64	SAHZU
014weej12	Middle East Technical University
014weej12	Orta Doğu Teknik Üniversitesi
014weej12	METU
014weej12	ODTÜ
00fhc9y79	Guangdong University of Foreign Studies
00fhc9y79	广东外语外贸大学
00fhc9y79	GDUFS
005cybj21	Valongo Observatory
005cybj21	Observatório do Valongo
0208qbg77	Shanghai Zhangjiang Laboratory
0208qbg77	上海推进科技创新中心建设办公室
041vsn055	Nelson Mandela African Institution of Science and Technology
041vsn055	Taasisi ya Sayansi na Teknolojia ya Nelson Mandela
041vsn055	NM-AIST
0015ws592	Institut de génétique et de biologie moléculaire et cellulaire
0015ws592	Institute of Genetics and Molecular and Cellular Biology
0015ws592	IGBMC
0015ws592	Centre Européen de Recherche en Biologie et en Médecine
01fkbmk11	Maritime Research Institute Netherlands
01fkbmk11	MARIN
00f809463	Institute for Advanced Study
00f809463	IAS
02qg15b79	Okinawa Institute of Science and Technology Graduate University
02qg15b79	沖縄科学技術大学院大学
02qg15b79	OIST
02qg15b79	Okinawa Institute of Science and Technology
02qg15b79	Okinawa Kagaku Gijutsu Daigakuin Daigaku
0003e4m70	Hull York Medical School
0003e4m70	HYMS
05q92br09	Jeonbuk National University
05q92br09	전북대학교
05q92br09	CBNU
05q92br09	Chonbuk National University
05q92br09	Jeonbuk Daehakgyo
056wf8856	Kola Science Centre
056wf8856	Федеральное государственное бюджетное учреждение науки Горный институт Кольского научного центра Российской академии наук
056wf8856	KSC
056wf8856	Federal State Institution of Science of the Kola Scientific Center RAS
056wf8856	Kola Scientific Center RAS
056wf8856	Kola Scientific Center of the Russian Academy of Sciences
056wf8856	Kolskiy Nauchnyy Tsentr RAN
03pgcsa90	Tobishima (Japan)
03pgcsa90	飛島建設
02qsepw74	Aichi Institute of Technology
02qsepw74	愛知工業大学
02qsepw74	AIT
02qsepw74	Aichi kōgyō daigaku
038bzrc91	Fraunhofer Austria
05qbk4x57	University of Chinese Academy of Sciences
05qbk4x57	中国科学院大学
05qbk4x57	UCAS
00k6c4h29	Liaoning Shihua University
00k6c4h29	辽宁石油化工大学
00k6c4h29	LSHU
00k6c4h29	Liáoníng Shíyóu Huàgōng Dàxué
04sdd2113	Old Church Slavonic Institute
04sdd2113	Staroslavenski institut
03rke0285	Baker Heart and Diabetes Institute
03rke0285	Baker IDI Heart and Diabetes Institute
0036p5w23	Indian Institute of Technology Gandhinagar
0036p5w23	iit ni jankari
0036p5w23	இந்திய தொழில்நுட்பக் கழகம் காந்திநகர்
0036p5w23	IITGN
0036p5w23	IIT Gandhinagar
01v4tq883	Florida A&M University - Florida State University College of Engineering
002tx1f22	Cleveland State University
002tx1f22	Université d'État de cleveland
002tx1f22	CSU
01cqmqj90	Hadassah Medical Center
01cqmqj90	مركز هداسا الطبي
01aaptx40	Indiana University Health
01aaptx40	Clarian Health
01aaptx40	IU Health
00pg5jh14	Assistance Publique – Hôpitaux de Paris
00pg5jh14	AP-HP
01dg04253	Institute of Bioorganic Chemistry
01dg04253	Федеральное государственное бюджетное учреждение науки Институт биоорганической химии им. академиков М.М. Шемякина и Ю.А. Овчинникова Российской академии наук
01dg04253	IBCH
01dg04253	Federal State Institution of Science Institute of Bioorganic Chemistry. academicians MM Shemyakin-Ovchinnikov Ovchinnikov of the Russian Academy of Sciences
0406pmf58	Universidad Tecnológica del Perú
0406pmf58	UTP
013q1eq08	Fudan University
013q1eq08	复旦大学
013q1eq08	復旦大學
0266kfd37	Laboratoire des Sciences et Techniques de l’Information de la Communication et de la Connaissance
0266kfd37	LAB-STICC
017hkng22	Ehime University
017hkng22	愛媛大学
017hkng22	Ehime Daigaku
05fsfvw79	Anhui Normal University
05fsfvw79	安徽师范大学
04730q569	International University of Kyrgyzstan
055fene14	Shanghai Dianji University
055fene14	上海电机学院
055fene14	SDJU
055fene14	上海電機學院
03nzegx43	Hospital de Cruces
03nzegx43	Cruces University Hospital
03nzegx43	Gurutzetako Unibertsitate Ospitalea
03nzegx43	Kurutzetako Unibersidade Ospitalia
058jafb94	Kuban State Agrarian University
058jafb94	Кубанский государственный аграрный университет
05w0e5j23	Wuhan Polytechnic University
05w0e5j23	武汉轻工大学
05w0e5j23	Wuhan QingGong DaXue
01x3kkr08	JPMorgan Chase & Co (United States)
01x3kkr08	Bank of the Manhattan Company
04p2pa451	Institute of Transport Economics
04p2pa451	TØI
04p2pa451	Transportøkonomisk institutt
007phxq15	N.D. Zelinsky Institute of Organic Chemistry
007phxq15	Федеральное государственное бюджетное учреждение науки Институт органической химии им. Н.Д. Зелинского Российской академии наук
007phxq15	ZIOC
007phxq15	Federal State Institution of Science Institute of Organic Chemistry. ND Zelinsky of Russian Academy of Sciences
04w3d2v20	University of the West of Scotland
04w3d2v20	Prifysgol Gorllewin yr Alban
04w3d2v20	UWS
03ths8210	Universidad Carlos III de Madrid
03ths8210	Carlos III University of Madrid
03ths8210	UC3M
01yj56c84	Beijing Jiaotong University
01yj56c84	北京交通大学
01yj56c84	BJTU
01yj56c84	Northern Jiaotong University
01t8prc81	Xi'an Technological University
01t8prc81	西安工业大学
05x0g9h76	College of Dunaújváros
05x0g9h76	Dunaújvárosi Egyetem
05x0g9h76	University of Dunaújváros
02qskvh78	University of Maryland, Baltimore County
02qskvh78	Université du maryland, comté de baltimore
02qskvh78	UMBC
052d0h423	Max Planck Institute for Nuclear Physics
052d0h423	Max-Planck-Institut für Kernphysik
052d0h423	MPIK
052d0h423	MPI for Nuclear Physics
00njxm476	Universidad Popular Autónoma del Estado de Puebla
00njxm476	UPAEP
024qkwh22	Shangrao Normal University
024qkwh22	上饶师范学院
024qkwh22	SNU
024qkwh22	Gan Dong Bei University
024qkwh22	Shangrao Normal Junior College
0149pv473	Hamburg Centre for Ultrafast Imaging
0149pv473	CUI
01d5ymp84	China National Nuclear Corporation
01d5ymp84	中国核工业集团公司
01d5ymp84	CNNC
01d5ymp84	Zhōngguó Hé Gōngyè Jítuán Gōngsī
04yzxz566	Ca' Foscari University of Venice
04yzxz566	Università Ca' Foscari Venezia
04yzxz566	Universität Venedig
04yzxz566	Université ca' foscari de venise
04yzxz566	Univerza v Benetkah
04yzxz566	Università Ca' Foscari
041r66s68	Moscow State Academy of Veterinary Medicine and Biotechnology named after Skryabin
041r66s68	Московская государственная академия ветеринарной медицины и биотехнологии имени К. И. Скрябина
05x2f1m38	East China Jiaotong University
05x2f1m38	华东交通大学
05x2f1m38	ECJTU
05x2f1m38	Shanghai Railway Institute
05xphj289	Pontifical John Paul II Institute for Studies on Marriage and Family
00v8rqv75	Institute of Acoustics
00v8rqv75	中国科学院声学研究所
00v8rqv75	IOA
023rhb549	Chongqing University
023rhb549	重庆大学
023rhb549	CQU
023rhb549	Chóngqìng Dàxué
05v2jtd22	SuperSonic Imagine (France)
02mjz6f26	University of Jinan
02mjz6f26	济南大学
02mjz6f26	Jǐnán Dàxué
04vpnmr86	Applied Research Associates (United States)
04vpnmr86	ARA
03et85d35	Ningbo University
03et85d35	宁波大学
03et85d35	NBU
03et85d35	Níngbō Dàxué
02sqgkj21	Universidad de La Sabana
02sqgkj21	University of La Sabana
02sqgkj21	La Sabana University
01w08b546	Lakeside Labs
01mar7r17	D’Or Institute for Research and Education
01mar7r17	Instituto D’Or de Pesquisa e Ensino
01mar7r17	IDOR
017vp5k51	Saratov State Academy of Law
017vp5k51	Саратовская государственная юридическая академия
0028v3876	National Chung Cheng University
0028v3876	國立中正大學
0028v3876	CCU
0028v3876	Guólì Zhōngzhèng Dàxué
016metk38	Russian Museum of Ethnography
016metk38	Российский этнографический музей
016metk38	REM
01wy3h363	Shandong Normal University
01wy3h363	山东师范大学
01wy3h363	SDNU
01wy3h363	Shandong Normal College
02anh8x74	M S Ramaiah University of Applied Sciences
02anh8x74	MSRUAS
02anh8x74	M S Ramaiah School of Advanced Studies
03tmp6662	Weifang Medical University
03tmp6662	潍坊医学院
03tmp6662	WMU
03tmp6662	Changwei Medical College
03tmp6662	Changwei Medical School
00zabvw84	Russian State Specialized Academy of Arts
00zabvw84	Российская государственная специализированная академия искусств
00zabvw84	RSSAA
00zabvw84	РГСАИ
00zabvw84	Russian State Specialized Institute of Arts
034t30j35	Chinese Academy of Sciences
034t30j35	中国科学院
034t30j35	CAS
03e5eem51	Budker Institute of Nuclear Physics
03e5eem51	Институт ядерной физики
03e5eem51	BINP
03e5eem51	Federal State Institution of Science Institute of Nuclear Physics. GI Budker, Siberian Branch of the Russian Academy of Sciences
03atdda90	Navarrabiomed
03atdda90	NavarraBiomed
03gds6c39	The University of Texas Health Science Center at Houston
03gds6c39	UTHealth
04mte1k06	National Research Council Canada
04mte1k06	Conseil National de Recherches Canada
04mte1k06	CNRC
04mte1k06	NRC
05w6wfp17	Bhabha Atomic Research Centre
05w6wfp17	Centre de recherche atomique de bhabha
05w6wfp17	भाभा अणुसंशोधन केंद्र
05w6wfp17	भाभा परमाणु अनुसंधान केन्द्र
05w6wfp17	பாபா அணு ஆராய்ச்சி மையம்
05w6wfp17	ಭಾಭಾ ಅಣು ಸಂಶೋಧನಾ ಕೇಂದ್ರ
05w6wfp17	ഭാഭാ ആണവ ഗവേഷണ കേന്ദ്രം
05w6wfp17	BARC
05w6wfp17	Bhābhā Paramānu Anusandhān Kendra
04dese585	Indian Institute of Science Bangalore
04dese585	भारतीय विज्ञान संस्थान
04dese585	ভারতীয় বিজ্ঞান সংস্থা
04dese585	ਭਾਰਤੀ ਵਿਗਿਆਨ ਅਦਾਰਾ
04dese585	ભારતીય વિજ્ઞાન સંસ્થા
04dese585	இந்திய அறிவியல் கழகம்
04dese585	ఇండియన్ ఇన్ స్టిట్యూట్ ఆఫ్ సైన్స్
04dese585	ಭಾರತೀಯ ವಿಜ್ಞಾನ ಸಂಸ್ಥೆ
04dese585	ഇന്ത്യൻ ഇൻസ്റ്റിറ്റ്യൂട്ട് ഓഫ് സയൻസ്
04dese585	IISc
056ddyv20	Panteion University
056ddyv20	Université panteion
056ddyv20	Πάντειο Πανεπιστήμιο
056ddyv20	Panteion University of Social and Political Sciences
04402f517	University of Nevada, Reno School of Medicine
016a0n751	Azerbaijan Medical University
016a0n751	Azərbaycan Tibb Universiteti
016a0n751	Азербайджанский медицинский университет
016a0n751	ATU
02ehan050	North Central College
02ehan050	NCC
00rd81916	Laboratoire Interdisciplinaire des Sciences du Numérique
00rd81916	LISN
022e9e065	Shijiazhuang Tiedao University
022e9e065	石家庄铁道大学
022e9e065	STDU
022e9e065	Railway Engineering Institute of the People's Liberation Army
022e9e065	Shijiazhuang Railway Institute
0578f1k82	Henan Institute of Science and Technology
0578f1k82	HIST
01xt2dr21	China University of Mining and Technology
01xt2dr21	中国矿业大学
01xt2dr21	CUMT
01xt2dr21	Zhōngguó Kuàngyè Dàxué
01tpvdq80	Institute of Physics, Academia Sinica
01tpvdq80	中央研究院物理研究所
01j5v0d02	Hospital Universitario de Burgos
01j5v0d02	HUBU
04yb7hq57	Stavropol State Medical University
04yb7hq57	Ставропольский государственный медицинский университет
04yb7hq57	StSMU
01w423a47	Tomsk State University of Architecture and Building
01w423a47	Томский государственный архитектурно-строительный университет
01w423a47	TSUAB
03vzbgh69	University Medical Center Freiburg
03vzbgh69	Universitätsklinikum Freiburg
04dt46w81	University of Evansville
04dt46w81	Universidad de Evansville
04dt46w81	UE
003jsdw96	Macedonian Academy of Sciences and Arts
003jsdw96	MANU
02v9hwv19	Federal State Budgetary Institution of Science Federal Scientific Center "Vladikavkaz Scientific Center of the Russian Academy of Sciences"
02v9hwv19	Федеральное государственное бюджетное учреждение науки Федеральный научный центр «Владикавказский научный центр Российской академии наук»
0041qmd21	SUNY Downstate Health Sciences University
0041qmd21	Downstate Health Sciences
0041qmd21	SUNY Downstate Medical Center
0041qmd21	State University of New York Downstate Health Sciences University
05hy3tk52	École Polytechnique
05hy3tk52	l'X
003vg9w96	Institut National de Recherche pour l'Agriculture, l'Alimentation et l'Environnement
003vg9w96	National Research Institute for Agriculture, Food and Environment
003vg9w96	INRAE
006jxzx88	Bond University
04489at23	City, University of London
04489at23	City University London
039ce0m20	Hellenic Mediterranean University
039ce0m20	Τεχνολογικό Εκπαιδευτικό Ίδρυμα Κρήτης
039ce0m20	HMU
039ce0m20	TEI Crete
00f1zfq44	Central South University
00f1zfq44	中南大学
00f1zfq44	CSU
05arjae42	Guilin University of Electronic Technology
05arjae42	桂林电子科技大学
05arjae42	GUET
05arjae42	Guilin Dianzi Keji Daxue
00ax71d21	Obuda University
00ax71d21	Universitas Budensis
00ax71d21	Universität Óbuda
00ax71d21	Óbudai Egyetem
00ax71d21	Óbuda University
01wjejq96	Yonsei University
01wjejq96	연세대학교
0083ncs46	Fraunhofer Institute for Applied Solid State Physics
0083ncs46	Fraunhofer-Institut für Angewandte Festkörperphysik
0083ncs46	IAF
0083ncs46	Fraunhofer IAF
02egmk993	University of Science and Technology Beijing
02egmk993	北京科技大学
02egmk993	USTB
02egmk993	Beijing Steel and Iron Institute
0489gab80	Innovations for High Performance Microelectronics
0489gab80	Leibniz-Institut für Innovative Mikroelektronik
0489gab80	IHP
0489gab80	Institute for Semiconductor Physics
05mjwh489	Academy of Performing Arts in Prague
05mjwh489	Akademie múzických umění v Praze
05mjwh489	AMU
05mjwh489	Akademie múzických umění v Pra
05mgp8x93	PLA Army Engineering University
05mgp8x93	中国人民解放军陆军工程大学
05mgp8x93	PLA UST
05mgp8x93	PLA University of Science and Technology
05mgp8x93	People's Liberation Army Polytechnic University
03g001n57	Champalimaud Foundation
01dq60k83	Tohoku University
01dq60k83	東北大学
01dq60k83	Tōhoku daigaku
04rdtx186	Ocean University of China
04rdtx186	中国海洋大学
04rdtx186	OUC
04rdtx186	Zhōngguó Hǎiyáng Dàxué
034jwje45	Yukioka Hospital
034jwje45	行岡病院
0039d5757	Universidade Federal de Goiás
0039d5757	Federal University of Goiás
0039d5757	UFG
05c2qg481	ParisTech
05c2qg481	Institut des Sciences et Technologies de Paris
05c2qg481	Paris Institute of Technology
01kxesq83	Laboratoire de Physique Subatomique et des Technologies Associées
01kxesq83	SUBATECH
0360zcg91	Zhongyuan University of Technology
0360zcg91	中原工学院
0360zcg91	Zhengzhou Textile Institute
00dhh3h17	Tokamak Energy (United Kingdom)
03ysk5e42	University of Suwon
03ysk5e42	수원대학교
03ysk5e42	USW
032fk0x53	Urmia University
032fk0x53	دانشگاه ارومیه
032fk0x53	University of Urmia
044mj7r89	Institut de Biologia Evolutiva
044mj7r89	Institute of Evolutionary Biology
044mj7r89	Instituto de Biología Evolutiva
044mj7r89	IBE
04xgbph11	Presidency University
04xgbph11	प्रेसिडेंसी कॉलेज
04xgbph11	প্রেসিডেন্সি বিশ্ববিদ্যালয়
04xgbph11	மாநிலப் பல்கலைக்கழகம்
04xgbph11	Hindu College
04xgbph11	Presidency College
02y394t43	Sardar Vallabhbhai National Institute of Technology Surat
02y394t43	सरदार वल्लभभाई राष्ट्रीय प्रौद्योगिकी संस्थान, सूरत
02y394t43	SVNIT
02y394t43	NIT Surat
02y394t43	National Institute of Technology, Surat
02egdz393	Rocky Mountain University of Health Professions
02egdz393	RMUoHP
0542q3127	Lviv Polytechnic National University
0542q3127	Politechnika Lwowska
0542q3127	Национальный университет «Львовская политехника»
0542q3127	Національний університет «Львівська політехніка»
009vyzb24	Osh Technological University
009vyzb24	ОШ ТЕХНОЛОГИЯЛЫК УНИВЕРСИТЕТИ
009vyzb24	ОШСКИЙ ТЕХНОЛОГИЧЕCКИЙ УНИВЕРСИТЕТ
009vyzb24	OshTU
009vyzb24	Osh Technological University named after M.M. Adysheva
009vyzb24	Osh Technological University named after acad. MM. Adysheva
